Date,2yr-10yr_UST,2yr_tsy,3yr_tsy,5yr_tsy,10yr_tsy,30yr_tsy,2yr_swap ,3yr_swap,5yr_swap,10yr_swap,30yr_swap,FN_2.5%_OAS,FN_3.0%_OAS,FN_3.5%_OAS,FN_4.0%_OAS,FN_4.5%_OAS,FN_5.0%_OAS,30_YR_Survey_Rate
23-Apr-10,2.741294,1.073769,1.67412,2.593216,3.815063,4.6666,1.25459,1.85473,2.75947,3.81756,4.48157,,,26.57844,21.389753,22.883118,26.77265,5.0625
26-Apr-10,2.751627,1.061536,1.657813,2.574527,3.813163,4.673439,1.26046,1.85147,2.75953,3.82191,4.49094,,,24.340309,19.051464,20.996277,24.998135,5.046875
27-Apr-10,2.714341,0.975259,1.54694,2.432056,3.6896,4.560027,1.19965,1.75323,2.64331,3.70335,4.37378,,,27.492014,20.612602,22.468695,25.650442,5
28-Apr-10,2.721068,1.05145,1.600789,2.515055,3.772518,4.637249,1.21133,1.78934,2.6988,3.77002,4.41975,,,26.330816,20.155416,21.86408,25.416206,5.03125
29-Apr-10,2.718275,1.007911,1.549266,2.486629,3.726186,4.591708,1.18445,1.75192,2.64788,3.71119,4.35671,,,28.789083,22.824999,25.536318,29.62035,5.039063
30-Apr-10,2.690723,0.968233,1.489163,2.41977,3.658956,4.527594,1.19875,1.73538,2.60977,3.66146,4.29259,,,28.853939,21.618357,24.367714,28.599529,5.015625
03-May-10,2.697132,1.00794,1.543098,2.478198,3.705072,4.546625,1.25594,1.80495,2.6857,3.71507,4.33038,,,26.112362,19.243189,22.11989,27.069347,5.01875
04-May-10,2.654935,0.956206,1.480557,2.389653,3.611141,4.438288,1.24555,1.77542,2.62465,3.62489,4.22704,,,27.016735,18.174314,21.013266,25.532547,4.960938
05-May-10,2.671758,0.876562,1.396407,2.301433,3.54832,4.393857,1.18656,1.69765,2.54768,3.56457,4.18261,,,27.969587,18.612852,21.619492,25.806118,4.945313
06-May-10,2.607675,0.773028,1.255751,2.150845,3.380703,4.157443,1.17067,1.61455,2.45085,3.4432,3.96244,,,31.789118,18.619364,21.665974,24.620642,4.929688
07-May-10,2.615156,0.815969,1.292213,2.173394,3.431125,4.284716,1.17193,1.63469,2.45589,3.47862,4.07972,,,30.310043,22.120317,26.424126,34.440399,4.945313
10-May-10,2.685132,0.851699,1.356795,2.256022,3.536831,4.41041,1.13676,1.64008,2.51602,3.57933,4.23291,,,26.199265,18.333691,23.00474,31.13731,4.9375
11-May-10,2.683418,0.851493,1.342868,2.247588,3.534911,4.422436,1.14552,1.65155,2.52634,3.58241,4.24619,,,25.637192,17.582212,22.456701,30.145336,4.929688
12-May-10,2.703892,0.863322,1.401723,2.275704,3.567214,4.471848,1.1311,1.65346,2.53445,3.60346,4.2806,,,24.410517,16.754488,20.77433,27.416136,4.914063
13-May-10,2.712547,0.851081,1.388354,2.27059,3.563628,4.460601,1.14824,1.65986,2.53434,3.60363,4.28185,,,24.676411,16.788807,20.112364,25.372063,4.890625
14-May-10,2.656307,0.785984,1.284288,2.14898,3.442291,4.316155,1.13362,1.61487,2.44023,3.48854,4.1399,,,28.316483,17.122013,19.572784,24.534246,4.804688
17-May-10,2.676088,0.797784,1.300204,2.178629,3.473872,4.343125,1.13657,1.61816,2.45113,3.50637,4.15562,,,21.746687,14.494241,17.518038,23.350718,4.804688
18-May-10,2.628751,0.745032,1.222813,2.089043,3.373783,4.251711,1.12598,1.58047,2.39279,3.43378,4.08421,,,24.276457,16.108368,19.250448,25.272633,4.804688
19-May-10,2.590437,0.764879,1.246669,2.107014,3.355316,4.2362,1.13051,1.58357,2.39451,3.41657,4.07495,,,23.637375,14.341687,17.839987,23.456285,4.820313
20-May-10,2.525541,0.736234,1.195873,2.025874,3.261775,4.135476,1.12386,1.54302,2.31712,3.31427,3.94048,,,23.844316,18.031958,21.276785,26.880777,4.773438
21-May-10,2.45237,0.747312,1.184696,1.993785,3.199682,4.064058,1.15936,1.54206,2.27254,3.24218,3.85406,,,29.64978,24.178913,27.968996,33.548214,4.765625
24-May-10,2.474031,0.751026,1.205917,2.019917,3.225057,4.108833,1.23892,1.62213,2.34367,3.28381,3.90883,,,28.970898,24.858669,27.688963,32.131523,4.765625
25-May-10,2.404903,0.754751,1.192377,1.97841,3.159654,4.050062,1.27609,1.64911,2.34716,3.2509,3.86381,,,31.3165,21.633755,24.757597,29.272305,4.734375
26-May-10,2.386457,0.832997,1.28075,2.055805,3.219454,4.117637,1.29479,1.68267,2.38706,3.30195,3.93889,,,29.590162,20.758678,23.462667,28.115612,4.742188
27-May-10,2.461854,0.876542,1.342586,2.183047,3.338396,4.240652,1.28636,1.72301,2.48177,3.4259,4.0669,,,27.255291,19.887598,22.051609,26.937263,4.804688
28-May-10,2.525608,0.777646,1.242544,2.098515,3.303254,4.216972,1.23869,1.66891,2.42851,3.38825,4.03197,,,28.45566,21.025627,23.089603,27.533079,4.828125
01-Jun-10,2.504467,0.789552,1.239723,2.093531,3.294019,4.203385,1.2401,1.66759,2.42853,3.39027,4.03714,,,27.440937,20.016413,21.212132,25.557838,4.859375
02-Jun-10,2.529212,0.813388,1.269316,2.129955,3.3426,4.236025,1.25227,1.6894,2.46245,3.4251,4.07102,,,26.88006,19.758457,20.03458,22.884247,4.84375
03-Jun-10,2.551507,0.825386,1.285455,2.154854,3.376893,4.288239,1.25888,1.71134,2.49735,3.47439,4.12324,,,24.22394,17.305756,17.856117,20.35581,4.84375
04-Jun-10,2.474665,0.722132,1.149798,1.976038,3.196797,4.11922,1.19719,1.61315,2.35604,3.3093,3.96172,,,24.746029,17.651749,18.890423,22.181549,4.820313
07-Jun-10,2.445953,0.738028,1.16041,1.96936,3.183981,4.122748,1.19072,1.59654,2.34061,3.28898,3.9515,,,21.109737,18.37812,19.55904,24.441971,4.820313
08-Jun-10,2.429532,0.73801,1.16292,1.962678,3.167542,4.096218,1.16723,1.5848,2.32893,3.27629,3.93122,,,16.907076,13.888441,16.360203,21.878267,4.78125
09-Jun-10,2.451647,0.733996,1.199455,1.980741,3.185643,4.118285,1.12181,1.55056,2.31324,3.28564,3.95078,,,18.188543,14.925196,17.287933,22.212318,4.8125
10-Jun-10,2.531456,0.786018,1.282112,2.108293,3.317474,4.239577,1.15519,1.61152,2.41454,3.40997,4.07708,,,18.526711,16.302492,16.526175,20.957699,4.828125
11-Jun-10,2.494132,0.725867,1.202118,2.010224,3.219999,4.133306,1.11357,1.5529,2.32941,3.32,3.97831,,,19.820692,16.889603,17.245234,22.229809,4.828125
14-Jun-10,2.528973,0.745948,1.231423,2.051654,3.274921,4.199603,1.1248,1.56662,2.3529,3.36117,4.03835,,,17.637281,15.628102,15.836219,20.191957,4.84375
15-Jun-10,2.547787,0.762064,1.252866,2.083225,3.309851,4.229503,1.12062,1.56681,2.36823,3.38235,4.05575,,,19.651367,17.762636,17.154882,20.471687,4.835938
16-Jun-10,2.538424,0.741899,1.231608,2.063215,3.280323,4.201385,1.09718,1.54053,2.34446,3.34907,4.01763,,,20.95257,18.955589,18.83116,21.71073,4.820313
17-Jun-10,2.486778,0.705536,1.183633,1.990047,3.192314,4.120814,1.06707,1.48468,2.26255,3.24731,3.92081,,,21.847879,18.865286,19.445658,22.872566,4.75
18-Jun-10,2.505662,0.717509,1.202516,2.016422,3.223171,4.149237,1.05642,1.477,2.26642,3.27567,3.95299,,,19.759645,17.235285,18.673424,22.105759,4.75
21-Jun-10,2.525809,0.717462,1.205263,2.028016,3.243271,4.163531,1.04036,1.45871,2.25177,3.26702,3.94478,,,17.538996,16.688429,18.724306,23.003824,4.796875
22-Jun-10,2.479253,0.68896,1.157093,1.964738,3.168213,4.097743,1.03022,1.42638,2.2114,3.20946,3.89649,,,10.924281,13.554331,17.485785,22.375477,4.773438
23-Jun-10,2.437379,0.676211,1.103565,1.913203,3.11359,4.060847,1.02231,1.40539,2.1807,3.16984,3.86585,,,10.820866,15.888624,19.537617,24.527838,4.773438
24-Jun-10,2.436657,0.684096,1.095511,1.939234,3.120753,4.08626,1.06094,1.43815,2.21048,3.192,3.90126,,,13.917884,19.243719,21.139877,24.868649,4.734375
25-Jun-10,2.454582,0.660447,1.068594,1.911207,3.115029,4.071281,1.02855,1.41715,2.18746,3.18128,3.88628,,,9.612196,18.584734,21.153362,24.610373,4.820313
28-Jun-10,2.402814,0.628937,1.014908,1.829019,3.031751,4.012072,0.98269,1.35635,2.09277,3.08925,3.82457,,,9.739814,17.9105,22.557911,29.005966,4.757813
29-Jun-10,2.358085,0.605321,0.974609,1.784788,2.963406,3.946018,0.96861,1.33059,2.05604,3.02091,3.73852,,,10.935614,22.665089,27.341213,35.899265,4.71875
30-Jun-10,2.329698,0.621057,0.987875,1.792924,2.950755,3.907036,0.9779,1.34382,2.06167,3.017,3.70704,,,13.181549,25.234554,29.956478,39.166729,4.71875
01-Jul-10,2.298457,0.628945,0.993117,1.792877,2.927402,3.866741,0.98263,1.34871,2.06038,3.00115,3.68299,,,14.802947,26.583889,31.229567,40.513142,4.796875
02-Jul-10,2.353788,0.624992,1.008797,1.812403,2.97878,3.94078,0.99676,1.37109,2.09615,3.06128,3.76078,,,11.2026,22.880396,28.332251,39.816505,4.796875
06-Jul-10,2.320799,0.61307,0.970938,1.759811,2.933869,3.89258,0.96816,1.33439,2.04856,3.01012,3.71133,,,10.824177,21.376883,28.085096,39.340496,4.726563
07-Jul-10,2.357522,0.62101,0.981586,1.774521,2.978532,3.955212,0.94139,1.30915,2.03577,3.03228,3.74896,,,12.969147,23.976742,30.427254,41.324196,4.71875
08-Jul-10,2.398799,0.621003,0.989556,1.799125,3.019802,3.999789,0.92878,1.30743,2.05538,3.0648,3.79479,,,9.099028,20.436069,26.419163,26.332285,4.742188
09-Jul-10,2.422625,0.632989,1.013567,1.838581,3.055614,4.039587,0.94266,1.33872,2.10983,3.11186,3.83959,,,6.428438,17.709763,23.877007,24.027918,4.640625
12-Jul-10,2.405441,0.641015,1.021604,1.828648,3.046456,4.04044,0.94861,1.34464,2.1074,3.10521,3.83294,,,6.481177,15.812852,22.827503,20.778698,4.703125
13-Jul-10,2.448787,0.661111,1.095556,1.886532,3.109898,4.100946,0.9474,1.3574,2.13778,3.1499,3.8797,,,6.620649,16.057682,22.710482,20.210754,4.695313
14-Jul-10,2.440949,0.608912,1.029164,1.813721,3.049861,4.032575,0.89864,1.29298,2.06497,3.08611,3.81257,,,9.116078,18.125967,25.435381,22.133327,4.71875
15-Jul-10,2.374895,0.600845,0.984088,1.741116,2.97574,3.9679,0.87346,1.24419,1.98237,2.99699,3.73325,,,12.621572,20.1014,28.44363,25.230141,4.65625
16-Jul-10,2.342725,0.596704,0.941543,1.689855,2.939429,3.948154,0.84108,1.19896,1.91736,2.95818,3.7219,,,14.784239,22.749069,32.024673,28.449959,4.640625
19-Jul-10,2.367782,0.596664,0.949459,1.704566,2.964446,3.986656,0.83427,1.19525,1.93457,2.9882,3.75041,,,16.308603,25.048899,34.315247,31.464998,4.617188
20-Jul-10,2.347508,0.584479,0.930801,1.674847,2.931987,3.963479,0.80279,1.15951,1.9011,2.95574,3.72223,,,17.785934,25.921698,35.08007,31.777195,4.609375
21-Jul-10,2.32473,0.56416,0.906805,1.645143,2.88889,3.898107,0.79431,1.14135,1.86139,2.89764,3.65186,,,18.139688,25.904781,35.126465,30.41843,4.632813
22-Jul-10,2.361792,0.568132,0.914702,1.668045,2.929924,3.948069,0.78158,1.13744,1.87055,2.93617,3.70432,,,15.089445,24.296068,34.473904,28.911871,4.59375
23-Jul-10,2.408352,0.58419,0.943831,1.727143,2.992542,4.017624,0.82347,1.19496,1.94714,3.00754,3.77762,,,12.436178,21.461351,30.994404,25.415865,4.609375
26-Jul-10,2.39785,0.596379,0.954474,1.730371,2.994229,4.018473,0.82268,1.19298,1.94162,3.00173,3.76847,,,12.343656,21.382868,30.37837,24.015478,4.632813
27-Jul-10,2.405316,0.641336,1.008016,1.786665,3.046652,4.079582,0.84518,1.22368,1.97917,3.0404,3.80333,,,9.322412,17.706272,26.265961,19.126675,4.640625
28-Jul-10,2.38412,0.617103,0.943673,1.707036,3.001223,4.068147,0.78571,1.14959,1.89579,2.97997,3.7719,,,12.189428,20.632343,29.436789,23.409204,4.625
29-Jul-10,2.397976,0.60132,0.906116,1.699209,2.999296,4.079553,0.76922,1.11928,1.85796,2.97055,3.7708,,,10.777179,18.95771,27.94519,23.183771,4.59375
30-Jul-10,2.351223,0.554006,0.825433,1.596432,2.905229,3.976952,0.72901,1.06583,1.77518,2.89148,3.6957,,,13.950644,22.078981,30.958788,25.77627,4.507813
02-Aug-10,2.396924,0.565748,0.849398,1.640349,2.962672,4.066317,0.73221,1.07497,1.7966,2.92642,3.76007,,,15.20289,23.299299,32.478516,29.867928,4.570313
03-Aug-10,2.374122,0.538009,0.784912,1.552345,2.912131,4.044431,0.69861,1.01848,1.71609,2.87463,3.73193,,,16.891476,24.470387,33.14983,28.671366,4.570313
04-Aug-10,2.378444,0.569542,0.838377,1.612482,2.947986,4.068042,0.73904,1.07548,1.78623,2.91924,3.76429,,,16.353088,22.52129,30.914484,26.95783,4.5625
05-Aug-10,2.375881,0.53777,0.80062,1.574915,2.913651,4.062765,0.71536,1.05097,1.76116,2.8999,3.77402,,,17.54014,23.598595,31.86952,28.100046,4.523438
06-Aug-10,2.314112,0.509583,0.757031,1.50463,2.823695,3.99921,0.70832,1.03284,1.71963,2.83494,3.70296,,,20.101032,25.067728,29.922335,30.503641,4.507813
09-Aug-10,2.280482,0.54127,0.789111,1.525645,2.821752,4.006971,0.74187,1.06576,1.72814,2.81425,3.68447,,,20.685226,26.127825,30.354153,31.778662,4.5
10-Aug-10,2.247468,0.53318,0.767358,1.479985,2.780648,4.030378,0.70962,1.02857,1.67874,2.7644,3.66913,,,23.237804,29.351307,35.548847,37.639217,4.523438
11-Aug-10,2.171858,0.513095,0.776419,1.424664,2.684953,3.920449,0.67628,0.98282,1.61341,2.68245,3.5492,,,26.501562,33.239891,39.690681,43.594921,4.453125
12-Aug-10,2.19149,0.544921,0.810802,1.461817,2.736411,3.929762,0.72789,1.04257,1.67807,2.73266,3.55851,,,28.25001,36.000084,45.493401,50.480911,4.507813
13-Aug-10,2.151184,0.536556,0.810802,1.458101,2.68774,3.871454,0.72912,1.04625,1.6831,2.66649,3.44395,,,29.602177,35.814541,43.714733,46.311741,4.554688
16-Aug-10,2.08461,0.492231,0.752641,1.383222,2.576841,3.719471,0.69752,0.99722,1.60947,2.57184,3.30697,,,32.393585,37.774063,44.174656,47.858986,4.476563
17-Aug-10,2.138766,0.504114,0.78176,1.428498,2.64288,3.77007,0.69482,1.0071,1.64475,2.63538,3.38757,,,33.10041,39.968472,48.348633,54.78632,4.570313
18-Aug-10,2.137589,0.499917,0.773836,1.441346,2.637506,3.732255,0.68132,1.00601,1.6601,2.65501,3.37975,,,35.618645,44.045998,55.052193,63.025253,4.585938
19-Aug-10,2.09318,0.483611,0.742044,1.39238,2.576791,3.658503,0.66922,0.98005,1.62113,2.59554,3.29725,,,33.418453,40.534588,51.114433,59.805248,4.578125
20-Aug-10,2.12132,0.491116,0.771258,1.448843,2.612436,3.659297,0.67442,1.00144,1.66759,2.63119,3.30555,,,36.494606,42.996601,53.819241,63.360626,4.523438
23-Aug-10,2.116136,0.490929,0.755309,1.422573,2.607065,3.66601,0.65659,0.98554,1.64382,2.61832,3.30476,,,38.176079,43.716171,53.541451,62.505611,4.53125
24-Aug-10,2.018261,0.478559,0.71274,1.331255,2.49682,3.564578,0.65491,0.94389,1.5625,2.51807,3.21583,,,42.967609,47.415741,57.28373,66.681297,4.484375
25-Aug-10,2.009197,0.528351,0.765979,1.383086,2.537548,3.574423,0.70485,0.99413,1.61684,2.5563,3.20942,,,41.932129,46.338448,54.524757,62.259384,4.382813
26-Aug-10,1.976277,0.520473,0.75532,1.386306,2.49675,3.534271,0.68315,0.9817,1.59256,2.50602,3.15427,,638.18689,42.469597,44.654198,52.354515,59.89193,4.390625
27-Aug-10,2.086238,0.563823,0.822278,1.495751,2.650061,3.698889,0.72808,1.06056,1.7195,2.68256,3.36014,,25.460403,36.087234,39.720936,49.115421,57.487923,4.429688
30-Aug-10,2.04591,0.496847,0.733925,1.394451,2.542757,3.602415,0.66796,0.97871,1.6182,2.55651,3.23617,,20.697926,38.501289,40.634453,49.34074,59.303082,4.429688
31-Aug-10,1.994094,0.481249,0.704469,1.339179,2.475343,3.531722,0.65939,0.95221,1.56043,2.48284,3.14672,,19.641108,37.519817,38.903282,47.64336,57.622593,4.359375
01-Sep-10,2.075078,0.505077,0.741935,1.409287,2.580155,3.660829,0.67792,0.98095,1.62054,2.5814,3.28458,,18.050652,32.936153,35.579327,44.976437,56.136021,4.351563
02-Sep-10,2.131149,0.49735,0.74461,1.424076,2.628499,3.727804,0.69165,1.0066,1.64533,2.626,3.3478,,35.130939,33.504421,36.209831,45.838955,57.007561,4.375
03-Sep-10,2.186696,0.51393,0.785015,1.483506,2.700626,3.781989,0.69383,1.02061,1.67726,2.68313,3.40324,,683.586609,36.309208,39.313396,48.279335,59.370197,4.476563
07-Sep-10,2.116697,0.490239,0.739189,1.406512,2.606936,3.670007,0.67585,0.97033,1.59151,2.56569,3.28001,,47.091793,38.170925,39.60228,48.221573,59.689785,4.4375
08-Sep-10,2.135379,0.518304,0.805461,1.454165,2.653683,3.723462,0.71028,1.00347,1.63791,2.62118,3.34971,,676.321106,35.693188,36.616745,42.921238,59.199486,4.375
09-Sep-10,2.194164,0.566452,0.879576,1.566359,2.760616,3.843082,0.76,1.08575,1.75011,2.73687,3.46683,,37.982979,34.114517,34.680584,42.773438,59.314861,4.46875
10-Sep-10,2.224133,0.571271,0.887528,1.583431,2.795404,3.872201,0.77248,1.10705,1.76968,2.7779,3.4997,,39.959503,29.739126,34.224003,41.212261,57.962257,4.515625
13-Sep-10,2.207514,0.531356,0.829263,1.505829,2.73887,3.8413,0.72247,1.04568,1.69458,2.72137,3.47255,,35.358902,28.085781,32.100632,39.349888,57.134472,4.382813
14-Sep-10,2.166937,0.499407,0.773756,1.428467,2.666344,3.78539,0.67516,0.97985,1.61472,2.64384,3.40789,,678.839233,29.753799,33.705475,41.685543,60.104927,4.359375
15-Sep-10,2.236637,0.483484,0.768491,1.445032,2.720121,3.872704,0.67624,0.98794,1.65128,2.70948,3.50433,,36.312515,27.964357,31.887144,39.884148,58.476746,4.351563
16-Sep-10,2.27877,0.479607,0.765861,1.46328,2.758377,3.921734,0.67598,0.99469,1.68453,2.76899,3.56837,,33.291897,25.439312,29.725424,37.89505,55.692402,4.414063
17-Sep-10,2.271897,0.471959,0.744693,1.440492,2.743856,3.909179,0.68331,1.00029,1.68424,2.76198,3.55457,,699.770325,29.397219,34.096832,42.425343,60.075924,4.429688
20-Sep-10,2.243478,0.463995,0.736731,1.419132,2.707473,3.863813,0.67365,0.98556,1.65788,2.72435,3.5067,,31.565475,27.229528,32.419632,41.540012,59.605576,4.4375
21-Sep-10,2.170046,0.423583,0.662497,1.312226,2.593629,3.785336,0.60713,0.89616,1.54598,2.61174,3.42159,,27.828707,27.92761,33.199112,42.985168,64.127281,4.34375
22-Sep-10,2.115217,0.431768,0.675668,1.310615,2.546985,3.74302,0.61488,0.90637,1.54437,2.58134,3.38427,,25.125473,27.305475,34.195934,44.166649,65.25779,4.304688
23-Sep-10,2.126338,0.427784,0.670292,1.320507,2.554122,3.735286,0.61256,0.90176,1.55676,2.59473,3.38279,,664.647827,28.521711,36.337276,47.089691,68.399673,4.304688
24-Sep-10,2.165432,0.444337,0.688696,1.350279,2.609768,3.793119,0.62806,0.92303,1.58528,2.64539,3.42812,,38.325012,29.033522,37.849983,49.048164,69.258698,4.382813
27-Sep-10,2.087193,0.428085,0.651361,1.279513,2.515278,3.698536,0.61037,0.88288,1.50826,2.54778,3.32479,,659.709656,29.326405,38.207012,49.821327,70.007484,4.375
28-Sep-10,2.028256,0.429982,0.62997,1.225329,2.458238,3.648682,0.59125,0.84188,1.44908,2.48199,3.25118,,30.074463,31.789619,39.865005,52.517521,73.748245,4.3125
29-Sep-10,2.06273,0.441773,0.653843,1.287222,2.504503,3.689174,0.59718,0.86028,1.49972,2.54325,3.30792,,29.466005,29.705267,39.489941,52.09668,72.871925,4.3125
30-Sep-10,2.089069,0.426121,0.637747,1.279137,2.51519,3.687467,0.59973,0.87151,1.51164,2.56894,3.33622,,27.988001,29.058962,39.019974,51.436977,72.174881,4.367188
01-Oct-10,2.099881,0.42238,0.629409,1.271065,2.522261,3.720633,0.61559,0.88911,1.53357,2.59851,3.37813,,22.541943,28.540121,37.343658,49.617725,70.910675,4.359375
04-Oct-10,2.066994,0.410578,0.60522,1.22569,2.477572,3.708673,0.59455,0.85253,1.48569,2.54882,3.34117,,22.665045,27.903049,36.432087,48.688953,70.768562,4.304688
05-Oct-10,2.067303,0.406666,0.594381,1.20463,2.473969,3.730885,0.58008,0.8436,1.48588,2.56897,3.37713,,20.743738,26.861469,35.610329,47.7089,70.722649,4.265625
06-Oct-10,2.01421,0.386886,0.564792,1.164179,2.401096,3.665408,0.55696,0.81578,1.45168,2.5061,3.32791,,17.923645,26.339636,36.483501,46.795815,71.038048,4.21875
07-Oct-10,2.032635,0.363094,0.535178,1.138291,2.395729,3.7112,0.53537,0.78933,1.41204,2.49448,3.34995,,12.669004,23.490385,33.169659,41.581509,69.655396,4.1875
08-Oct-10,2.032496,0.347074,0.515584,1.100884,2.37957,3.748011,0.51163,0.74752,1.37088,2.48457,3.39051,,16.085045,22.280107,32.227715,43.911865,40.970482,4.195313
12-Oct-10,2.053273,0.367004,0.552991,1.136365,2.420277,3.795627,0.52543,0.7643,1.38761,2.50653,3.43188,,18.932531,23.626871,32.721447,41.961983,36.8759,4.25
13-Oct-10,2.064342,0.362992,0.568383,1.116885,2.427334,3.827975,0.51345,0.74825,1.36689,2.50858,3.46423,,17.979177,21.981741,31.016029,40.413559,32.45792,4.289063
14-Oct-10,2.114289,0.379,0.602636,1.171908,2.493289,3.898811,0.54518,0.78942,1.42941,2.58204,3.53756,,11.634553,17.949995,26.939171,37.289146,30.907412,4.21875
15-Oct-10,2.212977,0.362923,0.5897,1.186412,2.5759,3.997346,0.54374,0.78846,1.43641,2.64341,3.6086,,15.009308,20.966429,29.494282,40.886848,40.043888,4.304688
18-Oct-10,2.132486,0.358878,0.558061,1.119763,2.491364,3.925696,0.54968,0.76738,1.37976,2.56011,3.5332,,16.64538,22.119024,30.293943,41.424553,37.714348,4.273438
19-Oct-10,2.112787,0.358855,0.534324,1.095366,2.471642,3.903277,0.53837,0.74095,1.34787,2.53539,3.50828,,15.533325,21.034756,28.054155,37.274921,28.873833,4.265625
20-Oct-10,2.120849,0.350754,0.518492,1.092039,2.471603,3.887209,0.51075,0.71188,1.33079,2.5241,3.48971,,15.546429,20.951605,27.147591,35.242516,24.055017,4.242188
21-Oct-10,2.180052,0.35072,0.526446,1.126046,2.530772,3.941918,0.52327,0.73191,1.3723,2.58952,3.55067,,12.005272,17.809467,23.944057,30.880304,21.482368,4.21875
22-Oct-10,2.206679,0.354677,0.531825,1.147012,2.561356,3.937411,0.5303,0.75284,1.40401,2.62886,3.56241,,10.706804,16.614643,22.348877,29.414677,20.934868,4.273438
25-Oct-10,2.187723,0.362783,0.537167,1.171426,2.550506,3.904171,0.52117,0.75233,1.42268,2.63051,3.53917,,17.325811,22.026854,28.13736,35.257206,28.476524,4.234375
26-Oct-10,2.238488,0.395369,0.593101,1.246668,2.633857,3.993725,0.55582,0.80433,1.49917,2.72011,3.63123,,15.807159,20.007401,25.266724,32.077477,27.635334,4.3125
27-Oct-10,2.300208,0.410385,0.619867,1.304182,2.710593,4.042485,0.57261,0.83492,1.55793,2.79809,3.69123,,14.679822,18.797007,24.655619,30.8603,27.353176,4.421875
28-Oct-10,2.291961,0.37107,0.547927,1.237062,2.663031,4.053611,0.51303,0.75928,1.47581,2.74303,3.68361,,14.383641,18.175684,25.253191,31.483353,26.653566,4.382813
29-Oct-10,2.26845,0.343572,0.499991,1.178961,2.612022,3.996494,0.49831,0.72948,1.43146,2.69702,3.64899,,15.10855,18.658388,25.835566,31.571627,24.92202,4.289063
01-Nov-10,2.283049,0.343528,0.48664,1.162806,2.626577,4.015765,0.49868,0.72187,1.41906,2.71533,3.68952,,15.615631,19.85265,26.52829,30.886276,23.785028,4.289063
02-Nov-10,2.244603,0.347422,0.494644,1.153089,2.592025,3.932919,0.50585,0.73322,1.42684,2.69702,3.64042,,12.488154,16.743988,23.008394,26.796844,16.446836,4.296875
03-Nov-10,2.287079,0.339497,0.481266,1.125657,2.626576,4.062019,0.48756,0.71489,1.40316,2.71658,3.72077,,9.689569,13.338294,19.978174,23.667305,13.065167,4.28125
04-Nov-10,2.157793,0.327605,0.441131,1.030831,2.485398,4.036991,0.46994,0.66908,1.30708,2.62165,3.68102,,11.29508,13.862614,18.521072,22.413818,7.574395,4.195313
05-Nov-10,2.166919,0.367061,0.502673,1.093155,2.53398,4.123904,0.52643,0.7297,1.3569,2.66773,3.7564,,10.310599,13.691149,16.891047,18.721067,13.143032,4.226563
08-Nov-10,2.152501,0.406798,0.548412,1.128541,2.559299,4.137155,0.5828,0.78848,1.40104,2.70055,3.77091,,11.651136,13.482541,16.314169,18.34156,17.090961,4.195313
09-Nov-10,2.212787,0.446686,0.652772,1.256482,2.659473,4.248526,0.64532,0.89051,1.54398,2.83322,3.88978,,7.652147,9.516973,11.849946,14.583396,16.611479,4.304688
10-Nov-10,2.219146,0.430899,0.629012,1.207717,2.650045,4.236901,0.64846,0.8874,1.52397,2.80755,3.8744,,8.55781,10.367502,12.658062,16.466917,17.569944,
12-Nov-10,2.256975,0.498402,0.740058,1.346374,2.755377,4.265314,0.71414,0.99649,1.64762,2.89788,3.89406,,12.912663,14.892031,17.06608,21.801733,22.622953,4.351563
15-Nov-10,2.391597,0.520719,0.809298,1.491228,2.912316,4.378397,0.72153,1.0406,1.75665,3.03923,4.00744,,13.294831,14.083444,15.527141,20.102444,24.201946,4.5
16-Nov-10,2.343508,0.503787,0.780332,1.46658,2.847295,4.257404,0.70207,1.00932,1.74201,3.00138,3.92523,,17.085127,16.868231,18.431633,22.591959,24.795868,4.5
17-Nov-10,2.377814,0.487824,0.754,1.456789,2.865638,4.280199,0.66563,0.97248,1.71721,3.02097,3.95302,,17.124941,16.449503,16.124287,18.230661,19.922192,4.445313
18-Nov-10,2.407244,0.496066,0.762214,1.488304,2.90331,4.284395,0.67748,0.99458,1.74248,3.04739,3.96346,,20.316994,17.252745,16.354599,17.103348,16.572954,4.453125
19-Nov-10,2.366259,0.508759,0.776279,1.511068,2.875018,4.250762,0.67832,1.0064,1.76232,3.0316,3.94995,,24.926443,20.196529,18.457436,17.10837,14.077598,4.453125
22-Nov-10,2.334387,0.476434,0.719146,1.431704,2.810821,4.20432,0.64825,0.92804,1.6667,2.95889,3.90057,,27.660192,22.718384,22.183691,19.696239,14.945416,4.445313
23-Nov-10,2.313031,0.448933,0.68334,1.387204,2.761964,4.164622,0.62525,0.88773,1.62595,2.90071,3.84087,,30.709084,25.571548,24.316925,20.108791,11.929619,4.429688
24-Nov-10,2.381496,0.531458,0.788015,1.557583,2.912955,4.294182,0.74135,1.03183,1.78926,3.0567,3.97793,,31.696434,24.373013,23.63999,18.983559,12.361006,4.570313
26-Nov-10,2.347741,0.515726,0.764635,1.528118,2.863467,4.201979,0.77308,1.05747,1.7873,3.01972,3.90698,,32.761452,24.816807,24.427649,20.556351,12.473159,4.59375
29-Nov-10,2.313244,0.511794,0.751443,1.498699,2.825038,4.149149,0.76576,1.04463,1.76163,2.97379,3.84165,,29.96789,23.053707,22.683432,20.319454,12.135241,4.539063
